match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31199,2026-08-31,2026,Aston Villa,Arsenal,10048,Nicolas Jackson,FW,h,72,0,0,0,0,0,0.0,0.1058032736182212,0.1058032736182212,0.0,0.0,0.0,0.0
31199,2026-08-31,2026,Aston Villa,Arsenal,6221,Pau Torres,DC,h,90,0,0,0,0,0,0.0,0.0402790792286396,0.0402790792286396,0.0,0.0,0.0,0.0
31199,2026-08-31,2026,Aston Villa,Arsenal,592,Ross Barkley,DMC,h,79,0,0,0,2,0,0.0823236033320427,0.1457569301128387,0.0676519200205802,1.0,0.0,0.0360604859888553,0.03606048598885536
31199,2026-08-31,2026,Aston Villa,Arsenal,702,Tammy Abraham,Sub,h,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31199,2026-08-31,2026,Aston Villa,Arsenal,6080,Victor Lindelöf,DC,h,90,0,0,0,0,0,0.0,0.0402790792286396,0.0402790792286396,0.0,0.0,0.0,0.0
31199,2026-08-31,2026,Aston Villa,Arsenal,12781,Zion Suzuki,GK,h,90,0,0,0,0,0,0.0,0.0823236033320427,0.0823236033320427,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,7298,Ben White,DR,h,90,0,0,0,0,0,0.0,0.6057051420211792,0.6057051420211792,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,7322,Bukayo Saka,AMR,h,90,0,0,0,1,0,0.0428596138954162,0.6927255988121033,0.426492691040039,4.0,0.0,0.5468731243163345,0.5468731243163347
31209,2026-09-06,2026,Arsenal,Chelsea,9746,Christos Tzolis,AML,h,90,0,1,0,4,1,0.8055124282836914,1.3023128509521484,0.5599632263183594,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,9676,David Raya,GK,h,90,0,0,0,0,0,0.0,0.4988529086112976,0.4988529086112976,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,5553,Declan Rice,DMC,h,90,0,0,0,1,1,0.0353672616183757,0.7987404465675354,0.7558808326721191,1.0,0.0,0.0428596138954162,0.04285961389541626
